ID,Title,Medium,Date,text,Height (cm),Width (cm),Depth (cm),Diameter (cm),Artist,URL,Name,Gender,BeginDate,EndDate,Nationality 
515b13f39562c8fee20008c0,"The Sabine Hills and Rocca Santo Stefano, Seen from Civitella",Pen and brown ink with watercolor over graphite on wove paper,1869,,,,,,https://api.artsy.net/api/artists?artwork_id=515b13f39562c8fee20008c0,https://d32dm0rphc51dk.cloudfront.net/Zzf5mOJy-igfH8G4IxGbjA/medium.jpg,Charles Meryon,male,1821,1868,French
515b13f4223afae9a50007b8,A Gentleman Standing with His Arms Crossed,Black chalk on 2 joined sheets of laid paper,,37.8 × 23.7 cm,37.8,23.7,,,https://api.artsy.net/api/artists?artwork_id=515b13f4223afae9a50007b8,https://d32dm0rphc51dk.cloudfront.net/wEfiFkULOF33veMAYIk7dg/medium.jpg,Honoré Daumier,male,1808,1879,French
515b13f7056351dc33000ad0,Two Peasants,Engraving,ca. 1480/1500,14.3 × 10.5 cm,14.3,10.5,,,https://api.artsy.net/api/artists?artwork_id=515b13f7056351dc33000ad0,https://d32dm0rphc51dk.cloudfront.net/S4DWaRckyTECYIsORqSUKQ/medium.jpg,Hendrik Goltzius,male,1558,1616,Dutch
515b140205635113a5000b32,Blereau (Badger),Etching finished with burin,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b140205635113a5000b32,https://d32dm0rphc51dk.cloudfront.net/xG7ZqnYHORWJL82HiWSIMA/medium.jpg,Odilon Redon,male,1840,1916,French
515b1402223afae9a50007bf,The Fishpond at Villa Madama,Black chalk on laid paper,1746/1749,42.5 × 27.6 cm,42.5,27.6,,,https://api.artsy.net/api/artists?artwork_id=515b1402223afae9a50007bf,https://d32dm0rphc51dk.cloudfront.net/ZaKmKccmHTCUPv4u6TrLng/medium.jpg,Léonard Gaultier,male,1561,1641,
515b1405056351dc33000ad7,Model in New York Studio,Halftone print,ca. 1915,17.9 × 12.7 cm,17.9,12.7,,,https://api.artsy.net/api/artists?artwork_id=515b1405056351dc33000ad7,https://d32dm0rphc51dk.cloudfront.net/R6QGDCRCX2iOIn__5TqbWg/medium.jpg, , , , , 
515b14059562c86fb80008e0,Christ on the Cross with Mary and John,Woodcut on vellum,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14059562c86fb80008e0,https://d32dm0rphc51dk.cloudfront.net/15sCnp3BCi-jxHfsPu0fGA/medium.jpg,John Singer Sargent,male,1856,1925,American
515b140c056351dc33000ade,Gaiety and Grief,"Red chalk with touches of black chalk on laid paper, laid down, with border lines drawn by the artist",1774/1775,12.7 × 7.9 cm,12.7,7.9,,,https://api.artsy.net/api/artists?artwork_id=515b140c056351dc33000ade,https://d32dm0rphc51dk.cloudfront.net/x5NWg81OBH5BaGNqF-FErQ/medium.jpg,Karl Bodmer,male,1809,1893,Swiss
515b140e9562c86fb80008e7,Grand Canyon of the Yellowstone and Falls,Albumen print,ca. 1884,41.9 × 54.3 cm,41.9,54.3,,,https://api.artsy.net/api/artists?artwork_id=515b140e9562c86fb80008e7,https://d32dm0rphc51dk.cloudfront.net/1a3nB9lj5n3wowxGo9-3AQ/medium.jpg,Jean Lepautre,male,1618,1682,French
515b142438ad2dfc77000864,Cesare Nebbla,Color mezzotint,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b142438ad2dfc77000864,https://d32dm0rphc51dk.cloudfront.net/kSmvDUJ_YrZRjb9cj1TUYQ/medium.jpg,Sebald Beham,,,,
515b1425223afa7c7400040e,Ruins,Etching,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1425223afa7c7400040e,https://d32dm0rphc51dk.cloudfront.net/2XhgiBhQVoL456BMnFTN0A/medium.jpg,Jacques Callot,male,1592,1635,French
515b1426056351dc33000ae5,Mrs. William Griffin,Oil on canvas,1830,76.4 × 63.8 cm,76.4,63.8,,,https://api.artsy.net/api/artists?artwork_id=515b1426056351dc33000ae5,https://d32dm0rphc51dk.cloudfront.net/MqPodbXEsiGtTWV4pBcqNg/medium.jpg,Giovanni Battista Piazzetta,male,1682,1754,Italian
515b1426223afae9a50007ce,"Canto IV, Verse 328",Engraving,1803,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1426223afae9a50007ce,https://d32dm0rphc51dk.cloudfront.net/WZyYLaXU_Cntz9GUEyo9Dw/medium.jpg,Léonard Gaultier,male,1561,1641,
515b142a9562c8fee20008df,Sardanapalus among the Concubines,Engraving on laid paper,1589,22.5 × 28.6 cm,22.5,28.6,,,https://api.artsy.net/api/artists?artwork_id=515b142a9562c8fee20008df,https://d32dm0rphc51dk.cloudfront.net/nzGqYSf_QQ7Q1EWCgGMB4A/medium.jpg,Honoré Daumier,male,1808,1879,French
515b143138ad2dfc7700086b,Bacchus in a Cart,Punch engraving,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b143138ad2dfc7700086b,https://d32dm0rphc51dk.cloudfront.net/OuRotsNdbSZX5wnAVzzguA/medium.jpg,Alphonse Legros,male,1837,1911,French
515b1432223afa7c74000415,Gericault,Lithograph,1824 or after,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1432223afa7c74000415,https://d32dm0rphc51dk.cloudfront.net/Z7o3iKV4lZP9X3yQ76de0g/medium.jpg,Hans Holbein the Younger,male,1497,1543,German
515b143605635113a5000b48,Topiary Archway,Charcoal and graphite,1910,18.7 × 22.1 cm,18.7,22.1,,,https://api.artsy.net/api/artists?artwork_id=515b143605635113a5000b48,https://d32dm0rphc51dk.cloudfront.net/OU6g2Vi3TEII3j9U0LAo9Q/medium.jpg,Jacques Callot,male,1592,1635,French
515b144505635113a5000b9c,Au Piree.  -Le depart des boches.,Black crayon and brush and black ink corrected with white gouache on wove paper,ca. 1914/1919,31.3 × 50.3 cm,31.3,50.3,,,https://api.artsy.net/api/artists?artwork_id=515b144505635113a5000b9c,https://d32dm0rphc51dk.cloudfront.net/SCOHNEcUxSV-ipX2r9Ihxw/medium.jpg,Willem Basse,,,,
515b144b9562c8fee2000918,Temperancia,Engraving,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b144b9562c8fee2000918,https://d32dm0rphc51dk.cloudfront.net/LXkAbysA5THylIPFlT8uxQ/medium.jpg,Jacques Callot,male,1592,1635,French
515b144d223afa7c7400045d,Self-Portrait Sketching,Lithograph,1920,50 × 32.5 cm,50.0,32.5,,,https://api.artsy.net/api/artists?artwork_id=515b144d223afa7c7400045d,https://d32dm0rphc51dk.cloudfront.net/Hr8MuvcMsn627KFyL-lwJg/medium.jpg,Martin Schongauer,male,1440,1491,German
515b144d38ad2dfc770008c0,Death and Its Horse,Brush and brown ink over graphite on laid paper,,18.7 × 31.4 cm,18.7,31.4,,,https://api.artsy.net/api/artists?artwork_id=515b144d38ad2dfc770008c0,https://d32dm0rphc51dk.cloudfront.net/pRq0LTOz9OFA9o5ue_QG3Q/medium.jpg,Matteo de' Pasti,,,,
515b144d38ad2dfc770008c7,Title Page,Etching,1635,,,,,,https://api.artsy.net/api/artists?artwork_id=515b144d38ad2dfc770008c7,https://d32dm0rphc51dk.cloudfront.net/PjlclXSHosWpannepmCa7Q/medium.jpg,Honoré Daumier,male,1808,1879,French
515b144e223afae9a500081c,Portrait of a Merchant,Oil on panel,ca. 1530,63.7 × 47.5 cm,63.7,47.5,,,https://api.artsy.net/api/artists?artwork_id=515b144e223afae9a500081c,https://d32dm0rphc51dk.cloudfront.net/2OA8xYgjJurnZDpRaP1deg/medium.jpg,Félix Vallotton,male,1865,1925,Swiss
515b145438ad2dfc770008ce,Duc d'Alençon,Albumen print from collodion negative,ca. 1859,22.1 × 15.9 cm,22.1,15.9,,,https://api.artsy.net/api/artists?artwork_id=515b145438ad2dfc770008ce,https://d32dm0rphc51dk.cloudfront.net/xN1qAlKUcm9RvCHvJ5kyoA/medium.jpg,Winslow Homer,male,1836,1910,American
515b146338ad2d78ca00081c,Afternoon Tea Party,Color drypoint and aquatint on laid paper,1890/1891,48.3 × 31.1 cm,48.3,31.1,,,https://api.artsy.net/api/artists?artwork_id=515b146338ad2d78ca00081c,https://d32dm0rphc51dk.cloudfront.net/a9U1HrgMhOjNTa2nuydqEw/medium.jpg,Charles Sprague Pearce,male,1851,1914,American
515b146338ad2dfc770008da,Mulier Austriae Superioris,Etching,1643,,,,,,https://api.artsy.net/api/artists?artwork_id=515b146338ad2dfc770008da,https://d32dm0rphc51dk.cloudfront.net/bLkLomKhJ5Y3PuacR7IEQQ/medium.jpg,Jacques Callot,male,1592,1635,French
515b146705635113a5000bbf,The Banquet of Trimalchio: pl.I,Drypoint in black on wove paper,1919,35.1 × 26.2 cm,35.1,26.2,,,https://api.artsy.net/api/artists?artwork_id=515b146705635113a5000bbf,https://d32dm0rphc51dk.cloudfront.net/F6eRgN_f8eCIXC6TTPhIiw/medium.jpg,Lucas van Leyden,male,1494,1533,Dutch
515b1467056351dc33000b4a,Saint Simon,Woodcut,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1467056351dc33000b4a,https://d32dm0rphc51dk.cloudfront.net/xbX56a9RskPpDkPhEyK6KQ/medium.jpg,Albrecht Altdorfer,male,1480,1538,German
515b146738ad2dfc770008e1,The Prefect Raffaele Raggi,Oil on canvas,ca. 1625,131 × 105.4 cm,131.0,105.4,,,https://api.artsy.net/api/artists?artwork_id=515b146738ad2dfc770008e1,https://d32dm0rphc51dk.cloudfront.net/NWkDAMDXAMXIbLtym1PjGg/medium.jpg,Jean-Baptiste Rigaud,,,,
515b14749562c8fee2000927,The Temple of Minerva Medica,Watercolor with graphite on paper,,18.6 × 24.9 cm,18.6,24.9,,,https://api.artsy.net/api/artists?artwork_id=515b14749562c8fee2000927,https://d32dm0rphc51dk.cloudfront.net/0iHnRvF5JUzQIDil8Zx4CA/medium.jpg,Canaletto,male,1697,1768,Italian
515b1475223afae9a5000825,Study for an Archway,Pen and brown ink with brown wash and graphite on tan laid paper,1890/1897,8.6 × 14.3 cm,8.6,14.3,,,https://api.artsy.net/api/artists?artwork_id=515b1475223afae9a5000825,https://d32dm0rphc51dk.cloudfront.net/LFOPtIJe4XExGwM2mIE5-w/medium.jpg,Jean-Louis Forain,male,1852,1931,French
515b1476223afae9a500082c,Renoir (third plate),Transfer lithograph,1905,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1476223afae9a500082c,https://d32dm0rphc51dk.cloudfront.net/921r7wg8IE891CQUggbsew/medium.jpg,Heinrich Hoerle,male,1895,1936,
515b1478056351dc33000b53,"The Founder's Tomb,  Church of Saint Bartholomew the Great",Etching,1903,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1478056351dc33000b53,https://d32dm0rphc51dk.cloudfront.net/yQavM-FcezcvwIA018RcBA/medium.jpg,Jacques Callot,male,1592,1635,French
515b14789562c8fee200092e,An Old Man with a Cape and a Rustic with a Backpack,Pen and brown ink on laid paper,1750s,8.6 × 9.4 cm,8.6,9.4,,,https://api.artsy.net/api/artists?artwork_id=515b14789562c8fee200092e,https://d32dm0rphc51dk.cloudfront.net/0Ty7ybKX-AQucA0I7QE6ag/medium.jpg,Édouard Manet,male,1832,1883,French
515b147c05635113a5000bd1,The Flight into Egypt: Altered from Seghers,"Etching, burin and drypoint",ca. 1653,,,,,,https://api.artsy.net/api/artists?artwork_id=515b147c05635113a5000bd1,https://d32dm0rphc51dk.cloudfront.net/8H9W0l_ZC8A4LCTs4RMreA/medium.jpg,Jacques Callot,male,1592,1635,French
515b148b05635113a5000bd8,The Toilet,Lithotint,1878,,,,,,https://api.artsy.net/api/artists?artwork_id=515b148b05635113a5000bd8,https://d32dm0rphc51dk.cloudfront.net/k5O2cRTw2Wp00VT8-cuGAA/medium.jpg,Honoré Daumier,male,1808,1879,French
515b148c223afae9a5000833,Seated Bather [verso],Graphite,1882/1885,12.5 × 21.7 cm,12.5,21.7,,,https://api.artsy.net/api/artists?artwork_id=515b148c223afae9a5000833,https://d32dm0rphc51dk.cloudfront.net/oaVfCZBtrNPhq4z4nJO3xg/medium.jpg,Jean-Louis Forain,male,1852,1931,French
515b148e223afae9a500083a,"Lender and Auguez in  ""La chanson de fortunio"" (Lender et Auguez dans ""La chanson de fortunio"")",Lithograph in olive green on velin paper,1895,,,,,,https://api.artsy.net/api/artists?artwork_id=515b148e223afae9a500083a,,Jacques Callot,male,1592,1635,French
515b148e9562c86fb800095d,Shipping in the Port of London [recto],Graphite and black chalk on wove paper,ca. 1884,5.6 × 17.5 cm,5.6,17.5,,,https://api.artsy.net/api/artists?artwork_id=515b148e9562c86fb800095d,https://d32dm0rphc51dk.cloudfront.net/9y8IlgVCvP-g4DcW3sPbug/medium.jpg,Paul Gavarni,,,,
515b149105635113a5000be7,Girl with a Crown of Flowers,Etching,1784,,,,,,https://api.artsy.net/api/artists?artwork_id=515b149105635113a5000be7,https://d32dm0rphc51dk.cloudfront.net/-KRkBcHgtbz03b5EfikXuA/medium.jpg,Alexandre Calame,male,1810,1864,Swiss
515b14919562c86fb8000964,Title Plate,"Etching, engraving, sulphur tint or open bite",published 1749/1750,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14919562c86fb8000964,https://d32dm0rphc51dk.cloudfront.net/lm-TskP2BqEqeB73jHn0VQ/medium.jpg,Albrecht Dürer,male,1471,1528,German
515b14ae38ad2dfc77000900,Les divers pourtraicts et figures VIII,Engraving,ca. 1600,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14ae38ad2dfc77000900,https://d32dm0rphc51dk.cloudfront.net/3OhwZcYixIJATI-2xvNvQg/medium.jpg,George Catlin,male,1796,1872,American
515b14af38ad2dfc77000907,Saint Bernardino of Siena,Woodcut,1470/1480,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14af38ad2dfc77000907,https://d32dm0rphc51dk.cloudfront.net/kMlG03I227goeNchgP-4Tw/medium.jpg,Albrecht Dürer,male,1471,1528,German
515b14b038ad2dfc7700090e,John Wilkes Esq.,Etching,1763,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14b038ad2dfc7700090e,https://d32dm0rphc51dk.cloudfront.net/DGKW28tMNd9F6Je-4_KZbA/medium.jpg,Wenceslaus Hollar after Hans Holbein the Younger after Abraham van Diepenbeeck,,,,
515b14b4223afa7c74000481,"Baissez le rideau, la farce est jouée",Lithograph,1834,19.8 × 27.6 cm,19.8,27.6,,,https://api.artsy.net/api/artists?artwork_id=515b14b4223afa7c74000481,https://d32dm0rphc51dk.cloudfront.net/szJ_Ymd_PraGxLDvtuB1uw/medium.jpg,Hans Baldung,male,1484 or 1485,1545,German
515b14b9223afae9a5000849,"Et moi, Jean, Je vis la sainte cite, la nouvelle Jerusalem, qui descendait du ciel, d'aupres de dieu (And I John saw the holy city, new Jerusalem, coming down from God out of heaven)",Lithograph,1899,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14b9223afae9a5000849,https://d32dm0rphc51dk.cloudfront.net/pHt3IQdA74edCnS5Hlbtig/medium.jpg,Herman van Swanevelt,male,1603,1655,
515b14c29562c86fb8000977,Saint Peter in Penitence,Etching,1645,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14c29562c86fb8000977,https://d32dm0rphc51dk.cloudfront.net/WnoFx3czRa46yPGu2kDnbw/medium.jpg,James David Smillie,male,1833,1909,American
515b14c338ad2dfc7700091d,The Tuileries Garden (Le jardin des Tuileries),Color lithograph on china paper,published 1896,42.9 × 57.3 cm,42.9,57.3,,,https://api.artsy.net/api/artists?artwork_id=515b14c338ad2dfc7700091d,https://d32dm0rphc51dk.cloudfront.net/wDqCewB5jW78DpEwhYDpDw/medium.jpg,Sébastien Le Clerc I,,,,
515b14c405635113a5000bf8,The Last Judgment with the Apostles,"Woodcut, hand-colored in red lake, ochre, green, brown, tan, and black",ca. 1460,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14c405635113a5000bf8,https://d32dm0rphc51dk.cloudfront.net/tdGxspmw6OnTQTaLcqUMNA/medium.jpg,Annibale Carracci,male,1560,1609,Italian
515b14c705635113a5000bff,Porta di San Paolo,Etching on laid paper [proof],1795,39.2 × 49.2 cm,39.2,49.2,,,https://api.artsy.net/api/artists?artwork_id=515b14c705635113a5000bff,https://d32dm0rphc51dk.cloudfront.net/jMU-i5SnEf-fjcnyzGZxrw/medium.jpg,After Winslow Homer,,1836,1910,American
515b14ce38ad2d78ca00085c,Tantalus,"Pen and black ink with watercolors, heightened in gold, on laid paper",1535/1540,5.1 cm diameter,,,,5.1,https://api.artsy.net/api/artists?artwork_id=515b14ce38ad2d78ca00085c,https://d32dm0rphc51dk.cloudfront.net/rfjjSq1zEOnKO1UtdBmo1A/medium.jpg,George Romney,male,1734,1802,British
515b14d4056351dc33000b76,Tempio di Giove Olimpico in Villa Adriana,Etching on laid paper,1795,39.1 × 49.1 cm,39.1,49.1,,,https://api.artsy.net/api/artists?artwork_id=515b14d4056351dc33000b76,https://d32dm0rphc51dk.cloudfront.net/QYWBMG_MmPVqaknRLuDBLQ/medium.jpg, , , , , 
515b14dc05635113a5000c0d,Saint Livier,Etching,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14dc05635113a5000c0d,https://d32dm0rphc51dk.cloudfront.net/RRxqUrakF3yZOBPQ3S6Lww/medium.jpg,Stefano Della Bella,male,1610,1664,
515b14e9056351dc33000b7d,The Artist's Studio,Oil on wood,ca. 1868,61.8 × 40 cm,61.8,40.0,,,https://api.artsy.net/api/artists?artwork_id=515b14e9056351dc33000b7d,https://d32dm0rphc51dk.cloudfront.net/XL05pMiPAeD-z8lt0mLFWQ/medium.jpg,Augustin Hirschvogel,male,1503,1553,
515b14e938ad2d78ca000863,Don Quixote and Sancho Panza Witness the Attack on Rocinante,Black chalk with gray and brown wash on laid paper,1780s,42.1 × 28.7 cm,42.1,28.7,,,https://api.artsy.net/api/artists?artwork_id=515b14e938ad2d78ca000863,https://d32dm0rphc51dk.cloudfront.net/uuJmIC1WpFRDWa_cjW3vlA/medium.jpg, , , , , 
515b14ec9562c86fb8000996,The Creation of Eve,Etching,1540,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14ec9562c86fb8000996,https://d32dm0rphc51dk.cloudfront.net/bMHus5rDlzbkn784y7SfrA/medium.jpg, , , , , 
515b14ed223afa7c74000495,Cain Killing Abel,Engraving,1529,,,,,,https://api.artsy.net/api/artists?artwork_id=515b14ed223afa7c74000495,https://d32dm0rphc51dk.cloudfront.net/DEDFNOOQz2JD3YIlUjMy-Q/medium.jpg,Jean-Baptiste-Camille Corot,male,1796,1875,French
515b14f2223afae9a5000858,Sigismondo on a Charger before a Fortress [reverse],Lead,1445,10.2 cm diameter,,,,10.2,https://api.artsy.net/api/artists?artwork_id=515b14f2223afae9a5000858,https://d32dm0rphc51dk.cloudfront.net/HpIVMZXLmxieTV054KCErQ/medium.jpg,Albrecht Dürer,male,1471,1528,German
515b14f9056351dc33000b8c,The Dancer of Tanjore (La bayadère de Tanjore),Etching in black on wove paper,1914,34 × 24.9 cm,34.0,24.9,,,https://api.artsy.net/api/artists?artwork_id=515b14f9056351dc33000b8c,https://d32dm0rphc51dk.cloudfront.net/K6KKdShV99sqMM_miL99AQ/medium.jpg,Marco Alvise Pitteri after Giovanni Battista Piazzetta,,,,
515b150505635113a5000c2b,Peonies,Graphite on wove paper,1890/1893,23.7 × 15.2 cm,23.7,15.2,,,https://api.artsy.net/api/artists?artwork_id=515b150505635113a5000c2b,https://d32dm0rphc51dk.cloudfront.net/6fDu6-E5JAIHLIRQpKWi3Q/medium.jpg,Alexandre Calame,male,1810,1864,Swiss
515b150638ad2dfc7700092c,The Flagellation,"Metalcut, hand-colored in red lake, yellow, and green",ca. 1480,,,,,,https://api.artsy.net/api/artists?artwork_id=515b150638ad2dfc7700092c,https://d32dm0rphc51dk.cloudfront.net/kXU9w1gQ9Qf_OEKx9MkjAQ/medium.jpg,Charles François Daubigny,male,1817,1878,French
515b150705635113a5000c32,Les Domes,Etching and engraving,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b150705635113a5000c32,https://d32dm0rphc51dk.cloudfront.net/3FzH7aJmJmzqtQ97AAaKOQ/medium.jpg,William Blake (1757-1827),male,1757,1827,British
515b1507223afa7c740004ab,"Large Pendant, Lower Left and Right Two Creatures of the Sea",Engraving,1596,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1507223afa7c740004ab,https://d32dm0rphc51dk.cloudfront.net/p-2yZNMCkC2mhW-yhjUfXA/medium.jpg,Lovis Corinth,male,1858,1925,German
515b150f056351dc33000b9b,Saint Jerome,Niello plate,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b150f056351dc33000b9b,https://d32dm0rphc51dk.cloudfront.net/fB9AxNZBQZxSvh3nNs8ZAQ/medium.jpg,Giuseppe Bernardino Bison,male,1762,1844,Italian
515b1514056351dc33000ba2,Evidence at the Hearing (first plate),Soft-ground etching (zinc),1908,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1514056351dc33000ba2,https://d32dm0rphc51dk.cloudfront.net/g_v_yz9AF-6ym2kvaWYF7g/medium.jpg,Giovanni Battista Piranesi,male,1720,1778,Italian
515b151e05635113a5000c39,Entrata nel bosco di Marino,Etching on laid paper,1792,49.2 × 39.1 cm,49.2,39.1,,,https://api.artsy.net/api/artists?artwork_id=515b151e05635113a5000c39,https://d32dm0rphc51dk.cloudfront.net/Ziz_jS6hy6lP_CVWws5XGQ/medium.jpg,Charles Meryon,male,1821,1868,French
515b151e38ad2d78ca00086a,Two Actors Peeking through a Theater Curtain while Others Prepare the Footlights,Pen and gray ink with gray wash on laid paper,,25.9 × 36.8 cm,25.9,36.8,,,https://api.artsy.net/api/artists?artwork_id=515b151e38ad2d78ca00086a,https://d32dm0rphc51dk.cloudfront.net/OvpdQJGdux0z6nfoaScN9A/medium.jpg,Joseph Mallord William Turner and Thomas Hodgetts,,,,
515b1520223afa7c740004ba,Cascata e Ponte di San Rocco a Tivoli,Etching on laid paper,1795,49.2 × 39.2 cm,49.2,39.2,,,https://api.artsy.net/api/artists?artwork_id=515b1520223afa7c740004ba,https://d32dm0rphc51dk.cloudfront.net/NuEXbhfS5KnymMLFsTb_QA/medium.jpg,James Abbott McNeill Whistler,male,1834,1903,American
515b152238ad2dfc77000933,River Landscape with High Cliffs,Etching on laid paper,1546,15.9 × 18.6 cm,15.9,18.6,,,https://api.artsy.net/api/artists?artwork_id=515b152238ad2dfc77000933,https://d32dm0rphc51dk.cloudfront.net/5AUDbdw9ewpgC-oo41DWyw/medium.jpg,William Blake (1757-1827),male,1757,1827,British
515b15259562c86fb80009b5,Memorial to Nicholas M. S. Catlin,Oil on canvas,ca. 1852,98.4 × 73.2 cm,98.4,73.2,,,https://api.artsy.net/api/artists?artwork_id=515b15259562c86fb80009b5,https://d32dm0rphc51dk.cloudfront.net/U5AGQS3yKMSXD8lwqO1Znw/medium.jpg,Henri de Toulouse-Lautrec,male,1864,1901,French
515b152838ad2d78ca000879,"River Stour, Suffolk",Mezzotint on laid paper [proof],1830,21 × 28.9 cm,21.0,28.9,,,https://api.artsy.net/api/artists?artwork_id=515b152838ad2d78ca000879,https://d32dm0rphc51dk.cloudfront.net/ZNk5F1shsiWtVC8VxgtY7w/medium.jpg, , , , , 
515b1530223afa7c740004c1,Sunset (Le soir (Coucher de soleil)),Drypoint and etching?,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1530223afa7c740004c1,https://d32dm0rphc51dk.cloudfront.net/qcrM4ylvszy2dW1GVPAW6w/medium.jpg,Albrecht Dürer,male,1471,1528,German
515b15369562c8fee200097d,Portrait of a Young Gentleman Surrounded by Cupids; Lord Byron?,Etching with stipple,19th century,,,,,,https://api.artsy.net/api/artists?artwork_id=515b15369562c8fee200097d,https://d32dm0rphc51dk.cloudfront.net/bZmfek95IA9PogtbmYZPTQ/medium.jpg, , , , , 
515b153738ad2dfc7700093a,Head of a Horse Seen in Profile and in Three-Quarters,Etching on laid paper [restrike],,,,,,,https://api.artsy.net/api/artists?artwork_id=515b153738ad2dfc7700093a,https://d32dm0rphc51dk.cloudfront.net/xNX_fGLfGF5W2FhZ7MCTMQ/medium.jpg,François Bonvin,male,1817,1887,French
515b153a38ad2dfc77000941,Ils prétendent qu'ils la soutiennent,Lithograph,1849,,,,,,https://api.artsy.net/api/artists?artwork_id=515b153a38ad2dfc77000941,https://d32dm0rphc51dk.cloudfront.net/3Ykgrl8WULCqEXw0XwXvZg/medium.jpg,Johannes and Lucas van Doetechum after Pieter Bruegel the Elder,,,,
515b153c056351dc33000bb1,Nude Female Figure [verso],Red chalk heightened with white chalk,17th century,43.3 × 28.6 cm,43.3,28.6,,,https://api.artsy.net/api/artists?artwork_id=515b153c056351dc33000bb1,https://d32dm0rphc51dk.cloudfront.net/sO8k6QV7sb_AkX3cA7E8pg/medium.jpg,Jean Morin after Philippe de Champaigne,,,,
515b153f38ad2dfc77000948,"Large Pendant, In Circular Form, Nude Man Flanked by Two Herms",Engraving,1596,,,,,,https://api.artsy.net/api/artists?artwork_id=515b153f38ad2dfc77000948,https://d32dm0rphc51dk.cloudfront.net/n5D3LKfXxa5Omqj6e5iTVA/medium.jpg,Thomas Cole,male,1801,1848,American
515b154005635113a5000c40,Cottage with Two Ladders,Etching with engraving,probably c. 1645/1656,,,,,,https://api.artsy.net/api/artists?artwork_id=515b154005635113a5000c40,https://d32dm0rphc51dk.cloudfront.net/yzKNvzdLrnvuKaW49LzFhw/medium.jpg,Hans Holbein the Younger,male,1497,1543,German
515b1543056351dc33000bb8,Two Nudes (Zwei Menschen),Drypoint in brown on heavy japan paper,1908,32.7 × 47.9 cm,32.7,47.9,,,https://api.artsy.net/api/artists?artwork_id=515b1543056351dc33000bb8,https://d32dm0rphc51dk.cloudfront.net/kfSD1BR52pfz_n4Hvx1atw/medium.jpg,Jacques Callot,male,1592,1635,French
515b15469562c86fb80009d5,Ambroise Vollard,Lithograph,ca. 1910,,,,,,https://api.artsy.net/api/artists?artwork_id=515b15469562c86fb80009d5,https://d32dm0rphc51dk.cloudfront.net/rWyBF0IasgvlAe-5GaUisw/medium.jpg,Charles Germain de Saint-Aubin,,,,
515b15519562c8fee200098c,Head of a Man,Pen and brown ink on laid paper,,11.3 × 8.3 cm,11.3,8.3,,,https://api.artsy.net/api/artists?artwork_id=515b15519562c8fee200098c,https://d32dm0rphc51dk.cloudfront.net/vUdaqXo2WZgRPspy5ur5zA/medium.jpg,Albert Besnard,male,1849,1934,French
515b1554223afae9a500088b,Mort de Julie,Etching and engraving,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b1554223afae9a500088b,https://d32dm0rphc51dk.cloudfront.net/X6eXmx4n-Eyh3fxLjWkoAw/medium.jpg,Jean-Jacques de Boissieu,male,1736,1810,
515b155605635113a5000c4f,Lion Being Taught by Cupid to Sing [reverse],Bronze,1444,10 cm diameter,,,,10.0,https://api.artsy.net/api/artists?artwork_id=515b155605635113a5000c4f,https://d32dm0rphc51dk.cloudfront.net/oWdDJEPSVG_ZTz0LW_OPMg/medium.jpg,Martin Schongauer,male,1440,1491,German
515b1556223afa7c740004d0,Pikeman,Engraving on laid paper,1587,34 × 24.8 cm,34.0,24.8,,,https://api.artsy.net/api/artists?artwork_id=515b1556223afa7c740004d0,https://d32dm0rphc51dk.cloudfront.net/4HwprExN--CNmfciUrtKvQ/medium.jpg,Stefano Della Bella,male,1610,1664,
515b15569562c8fee2000993,A Dancing Satyr,Etching,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b15569562c8fee2000993,https://d32dm0rphc51dk.cloudfront.net/U0oCMk89Co267YcqaBOpwQ/medium.jpg,Honoré Daumier,male,1808,1879,French
